region,district,site_name,latitude,longitude
Bay,Baidoa,Moori Fuur,3.1512922,43.6584351
Bay,Baidoa,Moori Gowaan,3.0930557,43.6235945
Bay,Baidoa,Mora Fuur,3.1323489,43.6821916
Bay,Baidoa,Mowkubow,3.0893025,43.6238339
Bay,Baidoa,Mubarak Wadajir,3.0935472,43.6391981
Bay,Baidoa,Mubark Yarey,3.0707812,43.6158674
Bay,Baidoa,Mudug,3.157985,43.6742067
Bay,Baidoa,Mulombe,3.1069649,43.6661796
Bay,Baidoa,Mushka,3.079165,43.62258
Bay,Baidoa,Nasib,3.21818064,43.20632893
Bay,Baidoa,Nasiib,3.0880935,43.6230072
Bay,Baidoa,Nasiib Wanag 1,3.1495733,43.657375
Bay,Baidoa,Nimcoole,3.13539153,43.66031639
Bay,Baidoa,Omane,3.12679,43.6719967
Bay,Baidoa,Oori,3.0836342,43.6212814
Bay,Baidoa,Qaboobe,3.0927145,43.6246868
Bay,Baidoa,Qarimey,3.0903847,43.6357821
Bay,Baidoa,Qasab 2,3.1207292,43.6399821
Bay,Baidoa,Qasadhere2,3.1306078,43.6742831
Bay,Baidoa,Qasi Sheeb,3.0904083,43.6371433
Bay,Baidoa,Qasibileer,3.0905384,43.6387801
Bay,Baidoa,Qaydar Edi,3.1456825,43.6357578
Bay,Baidoa,Qod Qode,3.1047155,43.6642381
Bay,Baidoa,Qoriile,3.1022674,43.6611319
Bay,Baidoa,Qudow Wiini,3.1409073,43.675835
Bay,Baidoa,Qulay,3.0877945,43.6282757
Bay,Baidoa,Quracle,3.1316168,43.674782
Bay,Baidoa,Raama Cadey,3.093906767,43.62906413
Bay,Baidoa,Raardawo,3.21311295,43.19104197
Bay,Baidoa,Raaso,3.1278913,43.6731488
Bay,Baidoa,Raaxoole,3.0957414,43.632005
Bay,Baidoa,Ramadaan 1,3.0892418,43.6339038
Bay,Baidoa,Raydabale,3.21927277,43.1898986
Bay,Baidoa,Raydabo,3.1404247,43.6595698
Bay,Baidoa,Roboy Gaduuda,3.0920703,43.6262611
Bay,Baidoa,Roob Da'Ay,3.091697,43.6237196
Bay,Baidoa,Rooble Kuudow,3.0933246,43.6236591
Bay,Baidoa,Sabeedow,3.0911067,43.6242722
Bay,Baidoa,Safar  Nooley,3.0930516,43.6282058
Bay,Baidoa,Sagam,3.1295496,43.6728801
Bay,Baidoa,Salaan Feyli,3.0954547,43.6280877
Bay,Baidoa,Salamey Idaale,3.0956321,43.6328444
Bay,Baidoa,Sarman Dheer,3.1494482,43.6687043
Bay,Baidoa,Sarman Weyn,3.1387016,43.6522284
Bay,Baidoa,Sarman-2,3.1273481,43.6723253
Bay,Baidoa,Sedax Buurow,3.1373594,43.6301266
Bay,Baidoa,Seydheelow ,3.1405851,43.6547418
Bay,Baidoa,Shabeele Morwarabe,3.1560557,43.6731444
Bay,Baidoa,Shabeelow,3.0950675,43.6300417
Bay,Baidoa,Shanta,3.0792933,43.6224983
Bay,Baidoa,Shantar Hoobishole,3.1068356,43.6764613
Bay,Baidoa,Shiid Bileer,3.1396224,43.6335386
Bay,Baidoa,Shiidmidow,3.1327726,43.6641784
Bay,Baidoa,Shiniyow,3.0884939,43.6233607
Bay,Baidoa,Siigadheere-2,3.1141993,43.6300411
Bay,Baidoa,Sinan,3.21291059,43.20384641
Bay,Baidoa,Sisma Alle,3.0887113,43.6222308
Bay,Baidoa,Soorante,3.139926613,43.63018276
Bay,Baidoa,Suuldheere,3.1389733,43.6336925
Bay,Baidoa,Suur Weyn,3.142232,43.6602815
Bay,Baidoa,Tabarak,3.1470043,43.6688144
Bay,Baidoa,Tabarow,3.1442507,43.6677376
Bay,Baidoa,Tagal,3.1535077,43.6757023
Bay,Baidoa,Tawakal,3.22372263,43.1892979
Bay,Baidoa,Tawakal 1,3.1154374,43.6321689
Bay,Baidoa,Tawakal 2 Diinsoor,3.0907843,43.6334316
Bay,Baidoa,Tawakal 3 Diinsoor,3.0932569,43.6340338
Bay,Baidoa,Tawakal Adc,3.099218379,43.6349758
Bay,Baidoa,Tawakal Misir,3.0922267,43.628775
Bay,Baidoa,Tawakal-2,3.1502337,43.6668619
Bay,Baidoa,Tawfiiq-1,3.1261737,43.674317
Bay,Baidoa,Tawsi Kaar,3.1253608,43.6742445
Bay,Baidoa,Toosikaar,3.21212,43.19098
Bay,Baidoa,Toosile,3.2054826,43.2010809
Bay,Baidoa,Toosobarakire,3.2048652,43.1967814
Bay,Baidoa,Towfiq,3.21858018,43.20415128
Bay,Baidoa,Towhiid,3.1063092,43.670955
Bay,Baidoa,Towsi Libax,3.1165819,43.6306359
Bay,Baidoa,Towsile 3,3.146927,43.636944
Bay,Baidoa,Tubaney,3.1383918,43.6364128
Bay,Baidoa,Tugaarey,3.0934017,43.6250321
Bay,Baidoa,Tuugsoy,3.1318793,43.6812942
Bay,Baidoa,Waab Doore,3.0812724,43.6209082
Bay,Baidoa,Wadaajir,3.2194009,43.1836718
Bay,Baidoa,Wadajir 6 Jinaay,3.0885464,43.6242982
Bay,Baidoa,Wadajir Horseed,3.1359024,43.661272
Bay,Baidoa,Wadajir Takoy,3.0929483,43.6394133
Bay,Baidoa,Wadajir-2,3.1312504,43.653533
Bay,Baidoa,Wajeer,3.1065939,43.6682894
Bay,Baidoa,Walaq-1,3.1507321,43.6719142
Bay,Baidoa,Walaq-2,3.1535864,43.6629848
Bay,Baidoa,Walaq-3,3.1547505,43.6622534
Bay,Baidoa,Wamo Ayle,3.1087533,43.6569795
Bay,Baidoa,War Garasle,3.1581768,43.6745719
Bay,Baidoa,War Harqaan,3.1301382,43.6737597
Bay,Baidoa,War Hussein,3.1423042,43.6295775
Bay,Baidoa,War Isagow,3.1431592,43.6666866
Bay,Baidoa,Waraabow,3.0929102,43.6262792
Bay,Baidoa,Warbarbaare,3.1387342,43.632573
Bay,Baidoa,Wardiire 2,3.140514,43.6265626
Bay,Baidoa,Wardujiiley,3.131622,43.6288533
Bay,Baidoa,Warhinshile,3.1337983,43.62867
Bay,Baidoa,Wariiri,3.1230577,43.6275165
Bay,Baidoa,Warjinay,3.0904634,43.6322199
Bay,Baidoa,Warjire,3.1378764,43.6295022
Bay,Baidoa,Warlowe,3.155347,43.6754608
Bay,Baidoa,Warsan,3.1391406,43.670228
Bay,Baidoa,Warwiin Adey Garaar,3.1372678,43.662325
Bay,Baidoa,Wasiile-2,3.1326891,43.673062
Bay,Baidoa,Wayamo 1,3.13867,43.6301978
Bay,Baidoa,Waynyaale,3.1014061,43.6614121
Bay,Baidoa,Wedey Rahma-2,3.1456699,43.6666819
Bay,Baidoa,Weel Lowu,3.0955051,43.6266449
Bay,Baidoa,Weelwanre1,3.1018571,43.6452776
Bay,Baidoa,Weersan,3.1010232,43.6606434
Bay,Baidoa,Weysay,3.1042233,43.6627942
Bay,Baidoa,Wiinle,3.0861917,43.629285
Bay,Baidoa,Ya Iyow Koyow,3.1383643,43.6706587
Bay,Baidoa,Yaaq Barawey,3.1434215,43.6614643
Bay,Baidoa,Ya-Fatah,3.1404159,43.673086
Bay,Baidoa,Yaman,3.0851228,43.6219091
Bay,Baidoa,Yarabi,3.0889821,43.6301556
Awdal,Baki,Cabdi Geedi,10.50944832,44.0531675
Awdal,Baki,Osoli,10.43898687,43.70622376
Awdal,Baki,Sheed Dheer,10.3017721,43.52351197
Middle Shabelle,Balcad,Ala-Aamin,2.35684,45.387586
Middle Shabelle,Balcad,Basro ,2.361631,45.385848
Middle Shabelle,Balcad,Daryeel,2.361631,45.385848
Middle Shabelle,Balcad,Gargaar 1,2.3513424,45.3989928
Middle Shabelle,Balcad,Gargaar 2,2.3654321,45.3853364
Lower Shabelle,Baraawe,Badbaado,1.145438,44.0009046
Lower Shabelle,Baraawe,Bulo Burwaqo,1.145109,44.008691
Lower Shabelle,Baraawe,Bulo Masakin,1.1196139,44.0234167
Lower Shabelle,Baraawe,Daarusalaam,1.1070712,44.0135414
Lower Shabelle,Baraawe,Dalfure,1.1245354,44.0288987
Lower Shabelle,Baraawe,Dalxiska,1.111382,44.0272049
Lower Shabelle,Baraawe,Deemay,1.1057001,44.0170654
Lower Shabelle,Baraawe,Gegsoy,1.1154647,44.0196211
Lower Shabelle,Baraawe,Suufi Jeylani,1.1468313,44.0062335
Hiraan,Belet Weyne,Alla Aamin1,4.7554682,45.1873046
Hiraan,Belet Weyne,Alla-Amin2,4.7584088,45.1817373
Hiraan,Belet Weyne,Alla-Suge,4.7535549,45.1881432
Hiraan,Belet Weyne,Ayaan,4.7256739,45.2057466
Hiraan,Belet Weyne,Ayaanle,4.7539883,45.2235283
Hiraan,Belet Weyne,Baaslaawe,4.7437692,45.1975793
Hiraan,Belet Weyne,Bakaleey,4.7516802,45.2078015
Hiraan,Belet Weyne,Bardaale,4.7360508,45.1901172
Hiraan,Belet Weyne,Barwaqo ,4.733121,45.2176575
Hiraan,Belet Weyne,Barwaqo ,5.2105396,45.5200486
Hiraan,Belet Weyne,Bilal,4.7672018,45.2066831
Hiraan,Belet Weyne,Bilan 1,4.7360927,45.2101109
Hiraan,Belet Weyne,Bir-Maal,4.7427163,45.2228312
Hiraan,Belet Weyne,Booco Idp,4.7394476,45.2212953
Hiraan,Belet Weyne,Budul,4.7510071,45.2031306
Hiraan,Belet Weyne,Bulsho,4.7528958,45.1837719
Hiraan,Belet Weyne,Cadaani,4.721562,45.2083578
Hiraan,Belet Weyne,Camp Guuled,5.1857666,45.5205235
Hiraan,Belet Weyne,Camp Xariiryale ,5.1953489,45.5333396
Hiraan,Belet Weyne,Ceynabo,4.7575532,45.1873704
Hiraan,Belet Weyne,Ceynta,4.7395013,45.2376232
Hiraan,Belet Weyne,Danyere,4.7631578,45.2043666
Hiraan,Belet Weyne,Dayax Siigaalow,4.7562812,45.1865958
Hiraan,Belet Weyne,Dhadhaab,4.7254373,45.1946466
Hiraan,Belet Weyne,Doomeey,4.7295274,45.2170944
Hiraan,Belet Weyne,Doongaduud,4.748781,45.212327
Hiraan,Belet Weyne,Doyale ,4.7450417,45.1817416
Hiraan,Belet Weyne,Duugane,4.7509199,45.2337557
Hiraan,Belet Weyne,Exairport,4.7402772,45.1902312
Hiraan,Belet Weyne,Fatxi 1,4.7339415,45.1918096
Hiraan,Belet Weyne,Gabooye 1,4.75268,45.213122
Hiraan,Belet Weyne,Gabooye 2,4.7374694,45.2140111
Hiraan,Belet Weyne,Galkacyo Idp,4.7586858,45.1877207
Hiraan,Belet Weyne,Gudlawe,4.7584608,45.2025598
Hiraan,Belet Weyne,Gurmad Iyo Gargar,4.7449421,45.2045531
Hiraan,Belet Weyne,Harqaboobe,4.7629069,45.2054112
Hiraan,Belet Weyne,Iftin,4.7540538,45.1893145
Hiraan,Belet Weyne,Iftin ,5.1890205,45.5211443
Hiraan,Belet Weyne,Iftin Labdheere,4.7322766,45.2134513
Hiraan,Belet Weyne,Iqro,4.757813,45.201575
Hiraan,Belet Weyne,Jiiqle,4.7298647,45.2186759
Hiraan,Belet Weyne,Kalkaal,4.7266265,45.218159
Hiraan,Belet Weyne,Kam Istar,4.7355005,45.19755
Hiraan,Belet Weyne,Kumasaar,4.7546421,45.206328
Hiraan,Belet Weyne,Kutimbo,4.7562171,45.2081011
Hiraan,Belet Weyne,Macruuf,4.7573374,45.1836543
Hiraan,Belet Weyne,Matanaha,4.725469,45.1968847
Hiraan,Belet Weyne,Midnimo,4.7216745,45.2067858
Hiraan,Belet Weyne,Mubarak,4.7376549,45.1883587
Hiraan,Belet Weyne,Najax,4.76068,45.207714
Hiraan,Belet Weyne,Nasiib,4.7327022,45.1813867
Hiraan,Belet Weyne,Nasteho,4.7589708,45.2094594
Hiraan,Belet Weyne,Naxariis Idp'S ,4.7512343,45.1869256
Hiraan,Belet Weyne,Qaatumo,4.7360797,45.1938963
Hiraan,Belet Weyne,Qabno,4.7526071,45.2322556
Hiraan,Belet Weyne,Qaboobe,4.7611143,45.2050694
Hiraan,Belet Weyne,Qilaaf-Laawe,4.7519788,45.2115656
Hiraan,Belet Weyne,Raage Iidle,4.7237189,45.2018937
Hiraan,Belet Weyne,Rajo 1,4.7283967,45.2056745
Hiraan,Belet Weyne,Rajo2,4.7364739,45.1826896
Hiraan,Belet Weyne,Rasmi,4.7582048,45.2096392
Hiraan,Belet Weyne,Shiilow,4.7347881,45.1811326
Hiraan,Belet Weyne,Sigaalow Qayr Qabe,4.7484128,45.1927047
Hiraan,Belet Weyne,Tawakal Sigalow,4.754258,45.1841262
Hiraan,Belet Weyne,Tawakal2,4.7547129,45.1839644
Hiraan,Belet Weyne,Tawakal-Nuriyo,4.7215092,45.2020653
Hiraan,Belet Weyne,Wabi-Shabele,4.7463054,45.2117024
Hiraan,Belet Weyne,Waruube,4.7277949,45.219016
Hiraan,Belet Weyne,Xaliye,4.7399154,45.2308285
Hiraan,Belet Weyne,Xamiir Gaab,4.7236198,45.2046456
Gedo,Belet Xaawo,Ajuran,3.9497881,41.8987986
Gedo,Belet Xaawo,Al- Barakat,3.9851497,41.947857
Gedo,Belet Xaawo,Al- Rahma,3.8890476,41.8652267
Gedo,Belet Xaawo,Al-Amin,3.95593,41.9293237
Gedo,Belet Xaawo,Alwiilo,3.9071107,41.8736406
Gedo,Belet Xaawo,Baarka,3.9186598,41.9020909
Gedo,Belet Xaawo,Beled Amin,3.957622,41.893448
Gedo,Belet Xaawo,Dhagaxley,3.8998992,41.8632209
Gedo,Belet Xaawo,Duray,3.9442348,41.9353754
Gedo,Belet Xaawo,Hodan,3.9787942,41.9439382
Gedo,Belet Xaawo,Horsed,3.947867,41.9141905
Gedo,Belet Xaawo,Jiroon,3.9585668,41.8960354
Gedo,Belet Xaawo,Labi-Ad,3.9743176,41.9529767
Gedo,Belet Xaawo,Lidan,3.9606765,41.9210315
Gedo,Belet Xaawo,Qurac Bilash,3.9572853,41.9154208
Woqooyi Galbeed,Berbera,Xabaalo Tumaalod,10.21271365,44.88428643
Awdal,Borama,Boon,10.1913666,43.0922479
Awdal,Borama,Dhafaruurta,10.10669836,43.34533906
Awdal,Borama,Faarax Yood,9.948845975,43.19706243
Awdal,Borama,Hayayaabe,9.924384034,43.17339805
Awdal,Borama,Laas Dhiig,9.968126733,43.1859091
Awdal,Borama,Qulujeed,10.09008991,43.01132367
Awdal,Borama,Sheekh Cismaan,9.947871452,43.17457668
Awdal,Borama,Site Waber Ama Site Hadi,9.955238134,43.15141622
Bari,Bossaso,100 Buush,11.2841803,49.1682245
Bari,Bossaso,Absame,11.2830291,49.195227
Bari,Bossaso,Ajuuraan,11.2630406,49.2040292
Bari,Bossaso,Al-Khayr,11.2674577,49.2027228
Bari,Bossaso,Banaadir,11.273682,49.2082644
Bari,Bossaso,Biyo Kulule,11.2682869,49.2053168
Bari,Bossaso,Buula Eeley,11.2630851,49.2077086
Bari,Bossaso,Buulo Mingis,11.2800193,49.2007036
Bari,Bossaso,Buurgaabo,11.2697891,49.2054582
Bari,Bossaso,Farjano,11.2625476,49.2066074
Bari,Bossaso,New Biyo Kulule,11.2675952,49.207156
Bari,Bossaso,Raf Iyo Raaxo,11.2663978,49.1914499
Bari,Bossaso,Saylada Xoolaha,11.2581319,49.1992338
Bari,Bossaso,Shabeelle,11.2708172,49.2048283
Bari,Bossaso,Shirkow,11.2655553,49.2111136
Bari,Bossaso,Suweyto,11.2896017,49.187256
Bari,Bossaso,Tawakal,11.2820171,49.165783
Bari,Bossaso,Tuurjaale,11.2739135,49.1865834
Bari,Bossaso,Waaberi,11.2697774,49.1958122
Bari,Bossaso,Wadajir,11.2704889,49.2112903
Bari,Bossaso,Xaadoole,11.2752897,49.1701774
Bari,Bossaso,Xafatu Carab,11.2869694,49.1785813
Hiraan,Bulo Burto,Farsamada,3.8572544,45.578201
Hiraan,Bulo Burto,Madiino,3.849192,45.5587407
Togdheer,Burco,18 May A (Kurlibaax),9.4452717,45.5372496
Togdheer,Burco,Alla Aamin,9.4354185,45.4976099
Togdheer,Burco,Barwaaqo,9.4730491,45.5233223
Togdheer,Burco,Durdur ( Daan-Bari),9.5622437,45.5762437
Togdheer,Burco,Guryasamo,9.3653375,45.5231553
Togdheer,Buuhoodle,Balidocol,8.267937922,46.38380743
Togdheer,Buuhoodle,Darasalaam,8.56899831,46.36201768
Togdheer,Buuhoodle,Dhilaalo,8.4415,46.4656803
Togdheer,Buuhoodle,Galooley,8.520434165,46.45922122
Togdheer,Buuhoodle,Gocondhaale,8.56861946,46.32029854
Togdheer,Buuhoodle,Goljano,8.654505218,46.56696136
Togdheer,Buuhoodle,Horufadhi,8.580127869,46.40210592
Togdheer,Buuhoodle,Kaarto Habreed,8.666595791,46.21541967
Togdheer,Buuhoodle,Maroodijeex,8.417051689,46.38818489
Togdheer,Buuhoodle,Meygaagle,8.472685131,46.29147964
Togdheer,Buuhoodle,Riiga Faarax Buray,8.2198245,46.3551223
Togdheer,Buuhoodle,Shangale,8.284092425,46.31634026
Togdheer,Buuhoodle,Tog Barwaaqo,8.536316423,46.36617124
Togdheer,Buuhoodle,Xadhaadhan,8.290204,46.1427024
Togdheer,Buuhoodle,Xarunta Xerta Buhodle,8.2473127,46.3481966
Bay,Buur Hakaba,Aye Dhurey,2.7876373,44.0692244
Bay,Buur Hakaba,Degdheer,2.7760342,44.0782933
Bay,Buur Hakaba,Masuusow,2.8133353,44.0774092
Bay,Buur Hakaba,Misaare,2.7788534,44.0819337
Bay,Buur Hakaba,Reebey,2.7788723,44.0818947
Galgaduud,Cabudwaaq,Ajuuraan,6.2463424,46.231134
Galgaduud,Cabudwaaq,Alla Amin,6.2494813,46.2392961
Galgaduud,Cabudwaaq,Arladi IDP,6.2251485,46.2366623
Galgaduud,Cabudwaaq,Baal Goray,6.2371801,46.2456851
Galgaduud,Cabudwaaq,Badbaado,6.2564994,46.2051662
Galgaduud,Cabudwaaq,Baligarasle,6.2703355,46.2122817
Galgaduud,Cabudwaaq,Baligiish,6.2745419,46.2297058
Galgaduud,Cabudwaaq,Barre Dheere,6.2520979,46.208725
Galgaduud,Cabudwaaq,Danwadaag,6.2500023,46.2615373
Galgaduud,Cabudwaaq,Daryeel,6.2517713,46.239751
Galgaduud,Cabudwaaq,Dayacan,6.2372314,46.1824934
Galgaduud,Cabudwaaq,Farjano,6.2277044,46.1976715
Galgaduud,Cabudwaaq,Guulwade,6.2665993,46.2103024
Galgaduud,Cabudwaaq,Jaqafaabir,6.2518674,46.2422999
Galgaduud,Cabudwaaq,Kaxandhaale,6.2385832,46.2410364
Galgaduud,Cabudwaaq,Kulmiye,6.2753182,46.2382454
Galgaduud,Cabudwaaq,Laandheer,6.2316572,46.2085255
Galgaduud,Cabudwaaq,Laanjabane,6.2462823,46.243221
Galgaduud,Cabudwaaq,Mahad Alle,6.2787769,46.2388744
Galgaduud,Cabudwaaq,Mareere,6.2569964,46.1984296
Galgaduud,Cabudwaaq,Nasiye,6.2265437,46.2162686
Galgaduud,Cabudwaaq,Qabri xaaji,6.2171495,46.2287711
Galgaduud,Cabudwaaq,Qalaanqale,6.2826619,46.2314675
Galgaduud,Cabudwaaq,Qorraxeey,6.2737982,46.2511696
Galgaduud,Cabudwaaq,Salaama,6.262116,46.193178
Galgaduud,Cabudwaaq,Samsam,6.2743984,46.2265516
Galgaduud,Cabudwaaq,Sanaag,6.2806218,46.1972034
Galgaduud,Cabudwaaq,Somaliwayn,6.280729,46.2251002
Galgaduud,Cabudwaaq,Tawakal,6.2818157,46.2502135
Galgaduud,Cabudwaaq,Wadajir,6.2517859,46.2041424
Galgaduud,Cabudwaaq,Xurfada,6.2537048,46.1997143
Galgaduud,Cadaado,Badbaado,6.1311963,46.6092433
Galgaduud,Cadaado,Bari,6.1254275,46.6421877
Galgaduud,Cadaado,Ceymis,6.1383916,46.6308657
Galgaduud,Cadaado,Daryeel,6.1281066,46.6232614
Galgaduud,Cadaado,Hebed,6.1343273,46.6405159
Galgaduud,Cadaado,Hilac,6.1196099,46.6386361
Galgaduud,Cadaado,Karama/Camp,6.1425512,46.6186426
Galgaduud,Cadaado,Kulmiye,6.1473618,46.6406754
Galgaduud,Cadaado,Mudug,6.1218828,46.6406027
Galgaduud,Cadaado,Xara Dheere,6.1278493,46.6232793
Sool,Caynabo,Aamusoo Dhuuq,,
Sool,Caynabo,Cawaale,8.9262291,46.2595591
Sool,Caynabo,Caynaba A,8.957761361,46.41491358
Sool,Caynabo,Caynaba B,8.947051483,46.39991156
Sool,Caynabo,God Dhuub,8.940026905,46.57165439
Sool,Caynabo,Taygara,9.091799125,46.6902323
Sool,Caynabo,Yamayska,8.9363342,46.6349836
Sanaag,Ceel Afweyn,Buurdhuubo,9.932824025,47.21324498
Sanaag,Ceel Afweyn,Ceel Midgaan,9.726497875,47.11222303
Sanaag,Ceel Afweyn,Fadhi Gaab / Fadhigaab,9.661387825,47.006501
Sanaag,Ceel Afweyn,Karasharka,9.4670522,46.84106383
Sanaag,Ceel Afweyn,Mijo Maqarshe,9.48705825,46.8612322
Sanaag,Ceel Afweyn,Wargumbi,9.584258825,46.94766425
Bakool,Ceel Barde,Buulo Shiidle,4.8228919,43.6606564
Bakool,Ceel Barde,Gargaar,4.8259044,43.6712316
Bakool,Ceel Barde,Wargadhweyne,4.8034106,43.662551
Gedo,Ceel Waaq,A1,2.7741052,41.0252767
Gedo,Ceel Waaq,Bardera,2.809485,41.01926667
Gedo,Ceel Waaq,Bula Garas,2.7811761,41.0012011
Gedo,Ceel Waaq,Caracase,2.795507,41.021283
Gedo,Ceel Waaq,Dirhara,2.778417,41.035246
Gedo,Ceel Waaq,Dudun Dheer,2.776695,41.012773
Gedo,Ceel Waaq,Gambia,2.7912355,41.0010397
Gedo,Ceel Waaq,Malka Hida,2.796843,40.989758
Gedo,Ceel Waaq,Qoryole,2.791930867,40.99624612
Sanaag,Ceerigaabo,Bendersamo / Guryasamo / Goryosamo,10.51993702,48.39893091
Sanaag,Ceerigaabo,Booda Cadde,9.878801223,47.66575559
Sanaag,Ceerigaabo,Caydhaha,10.60160683,47.36502575
Sanaag,Ceerigaabo,Darasalam / Darasalaam,10.29368828,47.87637851
Sanaag,Ceerigaabo,Dhanaha,10.61207226,48.36139588
Sanaag,Ceerigaabo,Guryasamo / Dayacan / Xafad Somal,10.61586512,47.36112588
Sanaag,Ceerigaabo,Jiicanyo,10.39964365,48.38864962
Sanaag,Ceerigaabo,Shimbiraale,10.14113919,47.90708286
Sanaag,Ceerigaabo,Waridaad,9.703237996,48.05859205
Sanaag,Ceerigaabo,Xafad Somali / Guryasamo / Xafad Somal,10.6203027,47.37289296
Galgaduud,Dhuusamarreeb,Alcadalla,5.5227791,46.3830627
Galgaduud,Dhuusamarreeb,Amano,5.5347153,46.3973227
Galgaduud,Dhuusamarreeb,Arlaadi,5.5497362,46.3854414
Galgaduud,Dhuusamarreeb,Caagan camp,5.5244333,46.3895433
Galgaduud,Dhuusamarreeb,Ceel Xaamud,5.5290924,46.3936233
Galgaduud,Dhuusamarreeb,Dawacoley,5.5455936,46.3687797
Galgaduud,Dhuusamarreeb,Hanaano,5.524565,46.387035
Galgaduud,Dhuusamarreeb,Hayaan,5.5330833,46.3959009
Galgaduud,Dhuusamarreeb,Hillaac Camp,5.5504287,46.3759927
Galgaduud,Dhuusamarreeb,Ilbir,5.5525021,46.387175
Galgaduud,Dhuusamarreeb,Oog Camp,5.5446049,46.3844535
Galgaduud,Dhuusamarreeb,Qaydley Camp,5.5313158,46.3708598
Galgaduud,Dhuusamarreeb,Shabeelle Camp,5.5452572,46.380993
Galgaduud,Dhuusamarreeb,Xera Military,5.5269949,46.3852905
Galgaduud,Dhuusamarreeb,Af-Cagaag,5.2958239,45.8924291
Galgaduud,Dhuusamarreeb,Al Caddaala,5.3039871,45.8880492
Galgaduud,Dhuusamarreeb,Barakeye,5.3081289,45.8708641
Galgaduud,Dhuusamarreeb,Barwaqo,5.3048355,45.8777718
Galgaduud,Dhuusamarreeb,Celjiroow,5.3173466,45.917331
Galgaduud,Dhuusamarreeb,Dabely,5.3366841,45.8808592
Galgaduud,Dhuusamarreeb,Dalab,5.3243417,45.86576
Galgaduud,Dhuusamarreeb,Damanyo,5.2997776,45.8884005
Galgaduud,Dhuusamarreeb,Danwadaag,5.3066454,45.8601762
Galgaduud,Dhuusamarreeb,Dhagaqal,5.3201157,45.8802116
Galgaduud,Dhuusamarreeb,Dhegaweyne,5.3214516,45.8705166
Galgaduud,Dhuusamarreeb,Dulmi Diid,5.3227683,45.8618833
Galgaduud,Dhuusamarreeb,Farey,5.3056088,45.8977888
Galgaduud,Dhuusamarreeb,Joolaal,5.2852914,45.8676045
Galgaduud,Dhuusamarreeb,Gaashaan,5.3274667,45.8511912
Galgaduud,Dhuusamarreeb,Harqabowe,5.3134137,45.9097706
Galgaduud,Dhuusamarreeb,Harwanag,5.2857037,45.8845282
Galgaduud,Dhuusamarreeb,Istarlin,5.32036,45.888168
Galgaduud,Dhuusamarreeb,Kolleej,5.303519,45.8903624
Galgaduud,Dhuusamarreeb,Koryeeri,5.3010418,45.8895738
Galgaduud,Dhuusamarreeb,Labixaluul,5.310667,45.8665436
Galgaduud,Dhuusamarreeb,Qamar,5.3206323,45.8717978
Galgaduud,Dhuusamarreeb,Qotiro,5.3087514,45.8854483
Galgaduud,Dhuusamarreeb,Siligle,5.292216,45.8830999
Galgaduud,Dhuusamarreeb,Ulo Dheer,5.3341317,45.8608617
Galgaduud,Dhuusamarreeb,Xagay,5.3245433,45.8629079
Galgaduud,Dhuusamarreeb,Xareed,5.3024178,45.8909078
Bay,Diinsoor,Biile 1,2.4170469,42.9691482
Bay,Diinsoor,Biile 2,2.415165,42.9702117
Bay,Diinsoor,Buur Madow,2.4078223,42.9852233
Bay,Diinsoor,Doger Hosle,2.41529987,42.97719543
Bay,Diinsoor,Jilelow,2.41999848,42.96971372
Bay,Diinsoor,Kananax,2.40699598,42.98342999
Bay,Diinsoor,Korka Mare,2.42020321,42.9674291
Bay,Diinsoor,Qot Qot,2.40036819,42.98468842
Bay,Diinsoor,Ramadhabi,2.41560269,42.98306593
Bay,Diinsoor,Raxole,2.40863655,42.98329525
Bay,Diinsoor,Sakow,2.407107,42.96162781
Bay,Diinsoor,Tuni,2.39994508,42.97980411
Bay,Diinsoor,Waraaja,2.4002517,42.98536
Bay,Diinsoor,Yaqashid,2.40707125,42.96535158
Gedo,Doolow,Kabasa,4.16162009,42.0950819
Gedo,Doolow,Kaxareey,4.1280916,42.0711615
Gedo,Doolow,Ladan,4.1541509,42.107522
Gedo,Doolow,Qansaxley,4.142556695,42.06347492
Gedo,Doolow,Qurdubey,4.180301667,42.12915333
Mudug,Gaalkacyo,Afarta Kaare,6.76134203,47.42076079
Mudug,Gaalkacyo,Alla'Aamin 1,6.8468548,47.4254644
Mudug,Gaalkacyo,Alla'Aamin 2,6.8469886,47.4251915
Mudug,Gaalkacyo,Ayah,6.8102372,47.3915036
Mudug,Gaalkacyo,Bakool Sare,6.77294,47.4038395
Mudug,Gaalkacyo,Barwaqo,6.7896222,47.4009245
Mudug,Gaalkacyo,Buulo Agoon,6.8486733,47.4265933
Mudug,Gaalkacyo,Buulo Bacleey,6.769027,47.4368082
Mudug,Gaalkacyo,Buulo Bidaar,6.7654155,47.44143269
Mudug,Gaalkacyo,Buulo Kontrool,6.7625809,47.4264877
Mudug,Gaalkacyo,Danwadag,6.837239,47.4154913
Mudug,Gaalkacyo,Dayax 1,6.8087367,47.4032229
Mudug,Gaalkacyo,Farxaan,7.2949691,47.5729848
Mudug,Gaalkacyo,Halabokhad,6.853588,47.4127335
Mudug,Gaalkacyo,Hilaal Yamen,6.7919786,47.4291027
Mudug,Gaalkacyo,Jeexdin,6.8650996,47.5311124
Mudug,Gaalkacyo,Khayrdoon,7.2292904,47.5294792
